Country,Country code,Poptype,year,population
"Bonaire, Sint Eustatius and Saba",535,Pop,2005,14
"Bonaire, Sint Eustatius and Saba",535,Pop,2010,21
"Bonaire, Sint Eustatius and Saba",535,Pop,2015,25
"Bonaire, Sint Eustatius and Saba",535,MalePop,1990,NA
"Bonaire, Sint Eustatius and Saba",535,MalePop,1995,NA
"Bonaire, Sint Eustatius and Saba",535,MalePop,2000,NA
"Bonaire, Sint Eustatius and Saba",535,MalePop,2005,NA
"Bonaire, Sint Eustatius and Saba",535,MalePop,2010,NA
"Bonaire, Sint Eustatius and Saba",535,MalePop,2015,NA
"Bonaire, Sint Eustatius and Saba",535,FemalePop,1990,NA
"Bonaire, Sint Eustatius and Saba",535,FemalePop,1995,NA
"Bonaire, Sint Eustatius and Saba",535,FemalePop,2000,NA
"Bonaire, Sint Eustatius and Saba",535,FemalePop,2005,NA
"Bonaire, Sint Eustatius and Saba",535,FemalePop,2010,NA
"Bonaire, Sint Eustatius and Saba",535,FemalePop,2015,NA
British Virgin Islands,92,Pop,1990,16
British Virgin Islands,92,Pop,1995,18
British Virgin Islands,92,Pop,2000,21
British Virgin Islands,92,Pop,2005,23
British Virgin Islands,92,Pop,2010,27
British Virgin Islands,92,Pop,2015,30
British Virgin Islands,92,MalePop,1990,NA
British Virgin Islands,92,MalePop,1995,NA
British Virgin Islands,92,MalePop,2000,NA
British Virgin Islands,92,MalePop,2005,NA
British Virgin Islands,92,MalePop,2010,NA
British Virgin Islands,92,MalePop,2015,NA
British Virgin Islands,92,FemalePop,1990,NA
British Virgin Islands,92,FemalePop,1995,NA
British Virgin Islands,92,FemalePop,2000,NA
British Virgin Islands,92,FemalePop,2005,NA
British Virgin Islands,92,FemalePop,2010,NA
British Virgin Islands,92,FemalePop,2015,NA
Cayman Islands,136,Pop,1990,25
Cayman Islands,136,Pop,1995,32
Cayman Islands,136,Pop,2000,42
Cayman Islands,136,Pop,2005,49
Cayman Islands,136,Pop,2010,56
Cayman Islands,136,Pop,2015,60
Cayman Islands,136,MalePop,1990,NA
Cayman Islands,136,MalePop,1995,NA
Cayman Islands,136,MalePop,2000,NA
Cayman Islands,136,MalePop,2005,NA
Cayman Islands,136,MalePop,2010,NA
Cayman Islands,136,MalePop,2015,NA
Cayman Islands,136,FemalePop,1990,NA
Cayman Islands,136,FemalePop,1995,NA
Cayman Islands,136,FemalePop,2000,NA
Cayman Islands,136,FemalePop,2005,NA
Cayman Islands,136,FemalePop,2010,NA
Cayman Islands,136,FemalePop,2015,NA
Cuba,192,Pop,1990,10582
Cuba,192,Pop,1995,10906
Cuba,192,Pop,2000,11117
Cuba,192,Pop,2005,11261
Cuba,192,Pop,2010,11308
Cuba,192,Pop,2015,11390
Cuba,192,MalePop,1990,5332
Cuba,192,MalePop,1995,5490
Cuba,192,MalePop,2000,5584
Cuba,192,MalePop,2005,5662
Cuba,192,MalePop,2010,5686
Cuba,192,MalePop,2015,5722
Cuba,192,FemalePop,1990,5251
Cuba,192,FemalePop,1995,5416
Cuba,192,FemalePop,2000,5533
Cuba,192,FemalePop,2005,5599
Cuba,192,FemalePop,2010,5622
Cuba,192,FemalePop,2015,5668
Cura<e7>ao,531,Pop,1990,147
Cura<e7>ao,531,Pop,1995,144
Cura<e7>ao,531,Pop,2000,132
Cura<e7>ao,531,Pop,2005,129
Cura<e7>ao,531,Pop,2010,148
Cura<e7>ao,531,Pop,2015,157
Cura<e7>ao,531,MalePop,1990,70
Cura<e7>ao,531,MalePop,1995,68
Cura<e7>ao,531,MalePop,2000,62
Cura<e7>ao,531,MalePop,2005,61
Cura<e7>ao,531,MalePop,2010,68
Cura<e7>ao,531,MalePop,2015,73
Cura<e7>ao,531,FemalePop,1990,76
Cura<e7>ao,531,FemalePop,1995,76
Cura<e7>ao,531,FemalePop,2000,70
Cura<e7>ao,531,FemalePop,2005,69
Cura<e7>ao,531,FemalePop,2010,80
Cura<e7>ao,531,FemalePop,2015,85
Dominica,212,Pop,1990,71
Dominica,212,Pop,1995,71
Dominica,212,Pop,2000,70
Dominica,212,Pop,2005,71
Dominica,212,Pop,2010,71
Dominica,212,Pop,2015,73
Dominica,212,MalePop,1990,NA
Dominica,212,MalePop,1995,NA
Dominica,212,MalePop,2000,NA
Dominica,212,MalePop,2005,NA
Dominica,212,MalePop,2010,NA
Dominica,212,MalePop,2015,NA
Dominica,212,FemalePop,1990,NA
Dominica,212,FemalePop,1995,NA
Dominica,212,FemalePop,2000,NA
Dominica,212,FemalePop,2005,NA
Dominica,212,FemalePop,2010,NA
Dominica,212,FemalePop,2015,NA
Dominican Republic,214,Pop,1990,7184
Dominican Republic,214,Pop,1995,7892
Dominican Republic,214,Pop,2000,8563
Dominican Republic,214,Pop,2005,9238
Dominican Republic,214,Pop,2010,9898
Dominican Republic,214,Pop,2015,10528
Dominican Republic,214,MalePop,1990,3614
Dominican Republic,214,MalePop,1995,3964
Dominican Republic,214,MalePop,2000,4291
Dominican Republic,214,MalePop,2005,4620
Dominican Republic,214,MalePop,2010,4941
Dominican Republic,214,MalePop,2015,5246
Dominican Republic,214,FemalePop,1990,3569
Dominican Republic,214,FemalePop,1995,3929
Dominican Republic,214,FemalePop,2000,4271
Dominican Republic,214,FemalePop,2005,4618
Dominican Republic,214,FemalePop,2010,4957
Dominican Republic,214,FemalePop,2015,5282
Grenada,308,Pop,1990,96
Grenada,308,Pop,1995,100
Grenada,308,Pop,2000,102
Grenada,308,Pop,2005,103
Grenada,308,Pop,2010,105
Grenada,308,Pop,2015,107
Grenada,308,MalePop,1990,48
Grenada,308,MalePop,1995,50
Grenada,308,MalePop,2000,50
Grenada,308,MalePop,2005,51
Grenada,308,MalePop,2010,52
Grenada,308,MalePop,2015,54
Grenada,308,FemalePop,1990,49
Grenada,308,FemalePop,1995,51
Grenada,308,FemalePop,2000,51
Grenada,308,FemalePop,2005,52
Grenada,308,FemalePop,2010,52
Grenada,308,FemalePop,2015,53
Guadeloupe,312,Pop,1990,390
Guadeloupe,312,Pop,1995,408
Guadeloupe,312,Pop,2000,431
Guadeloupe,312,Pop,2005,451
Guadeloupe,312,Pop,2010,457
Guadeloupe,312,Pop,2015,468
Guadeloupe,312,MalePop,1990,190
Guadeloupe,312,MalePop,1995,198
Guadeloupe,312,MalePop,2000,207
Guadeloupe,312,MalePop,2005,213
Guadeloupe,312,MalePop,2010,213
Guadeloupe,312,MalePop,2015,217
Guadeloupe,312,FemalePop,1990,199
Guadeloupe,312,FemalePop,1995,210
Guadeloupe,312,FemalePop,2000,224
Guadeloupe,312,FemalePop,2005,237
Guadeloupe,312,FemalePop,2010,243
Guadeloupe,312,FemalePop,2015,252
Haiti,332,Pop,1990,7100
Haiti,332,Pop,1995,7820
Haiti,332,Pop,2000,8549
Haiti,332,Pop,2005,9263
Haiti,332,Pop,2010,10000
Haiti,332,Pop,2015,10711
Haiti,332,MalePop,1990,3500
Haiti,332,MalePop,1995,3858
Haiti,332,MalePop,2000,4221
Haiti,332,MalePop,2005,4577
Haiti,332,MalePop,2010,4943
Haiti,332,MalePop,2015,5297
Haiti,332,FemalePop,1990,3600
Haiti,332,FemalePop,1995,3962
Haiti,332,FemalePop,2000,4328
Haiti,332,FemalePop,2005,4686
Haiti,332,FemalePop,2010,5056
Haiti,332,FemalePop,2015,5414
Jamaica,388,Pop,1990,2386
Jamaica,388,Pop,1995,2490
Jamaica,388,Pop,2000,2600
Jamaica,388,Pop,2005,2678
Jamaica,388,Pop,2010,2741
Jamaica,388,Pop,2015,2793
Jamaica,388,MalePop,1990,1177
Jamaica,388,MalePop,1995,1231
Jamaica,388,MalePop,2000,1293
Jamaica,388,MalePop,2005,1326
Jamaica,388,MalePop,2010,1362
Jamaica,388,MalePop,2015,1391
Jamaica,388,FemalePop,1990,1209
Jamaica,388,FemalePop,1995,1258
Jamaica,388,FemalePop,2000,1307
Jamaica,388,FemalePop,2005,1352
Jamaica,388,FemalePop,2010,1379
Jamaica,388,FemalePop,2015,1402
Martinique,474,Pop,1990,358
Martinique,474,Pop,1995,369
Martinique,474,Pop,2000,387
Martinique,474,Pop,2005,397
Martinique,474,Pop,2010,395
Martinique,474,Pop,2015,396
Martinique,474,MalePop,1990,173
Martinique,474,MalePop,1995,176
Martinique,474,MalePop,2000,182
Martinique,474,MalePop,2005,185
Martinique,474,MalePop,2010,182
Martinique,474,MalePop,2015,182
Martinique,474,FemalePop,1990,185
Martinique,474,FemalePop,1995,193
Martinique,474,FemalePop,2000,205
Martinique,474,FemalePop,2005,212
Martinique,474,FemalePop,2010,212
Martinique,474,FemalePop,2015,215
Montserrat,500,Pop,1990,11
Montserrat,500,Pop,1995,10
Montserrat,500,Pop,2000,5
Montserrat,500,Pop,2005,5
Montserrat,500,Pop,2010,5
Montserrat,500,Pop,2015,5
Montserrat,500,MalePop,1990,NA
Montserrat,500,MalePop,1995,NA
Montserrat,500,MalePop,2000,NA
Montserrat,500,MalePop,2005,NA
Montserrat,500,MalePop,2010,NA
Montserrat,500,MalePop,2015,NA
Montserrat,500,FemalePop,1990,NA
Montserrat,500,FemalePop,1995,NA
Montserrat,500,FemalePop,2000,NA
Montserrat,500,FemalePop,2005,NA
Montserrat,500,FemalePop,2010,NA
Montserrat,500,FemalePop,2015,NA
Puerto Rico,630,Pop,1990,3518
Puerto Rico,630,Pop,1995,3690
Puerto Rico,630,Pop,2000,3797
Puerto Rico,630,Pop,2005,3761
Puerto Rico,630,Pop,2010,3710
Puerto Rico,630,Pop,2015,3683
Puerto Rico,630,MalePop,1990,1704
Puerto Rico,630,MalePop,1995,1780
Puerto Rico,630,MalePop,2000,1828
Puerto Rico,630,MalePop,2005,1806
Puerto Rico,630,MalePop,2010,1783
Puerto Rico,630,MalePop,2015,1771
Puerto Rico,630,FemalePop,1990,1814
Puerto Rico,630,FemalePop,1995,1909
Puerto Rico,630,FemalePop,2000,1969
Puerto Rico,630,FemalePop,2005,1956
Puerto Rico,630,FemalePop,2010,1927
Puerto Rico,630,FemalePop,2015,1913
Saint Kitts and Nevis,659,Pop,1990,41
Saint Kitts and Nevis,659,Pop,1995,43
Saint Kitts and Nevis,659,Pop,2000,46
Saint Kitts and Nevis,659,Pop,2005,49
Saint Kitts and Nevis,659,Pop,2010,52
Saint Kitts and Nevis,659,Pop,2015,56
Saint Kitts and Nevis,659,MalePop,1990,NA
Saint Kitts and Nevis,659,MalePop,1995,NA
Saint Kitts and Nevis,659,MalePop,2000,NA
Saint Kitts and Nevis,659,MalePop,2005,NA
Saint Kitts and Nevis,659,MalePop,2010,NA
Saint Kitts and Nevis,659,MalePop,2015,NA
Saint Kitts and Nevis,659,FemalePop,1990,NA
Saint Kitts and Nevis,659,FemalePop,1995,NA
Saint Kitts and Nevis,659,FemalePop,2000,NA
Saint Kitts and Nevis,659,FemalePop,2005,NA
Saint Kitts and Nevis,659,FemalePop,2010,NA
Saint Kitts and Nevis,659,FemalePop,2015,NA
Saint Lucia,662,Pop,1990,138
Saint Lucia,662,Pop,1995,147
Saint Lucia,662,Pop,2000,157
Saint Lucia,662,Pop,2005,165
Saint Lucia,662,Pop,2010,177
Saint Lucia,662,Pop,2015,185
Saint Lucia,662,MalePop,1990,68
Saint Lucia,662,MalePop,1995,72
Saint Lucia,662,MalePop,2000,77
Saint Lucia,662,MalePop,2005,81
Saint Lucia,662,MalePop,2010,87
Saint Lucia,662,MalePop,2015,91
Saint Lucia,662,FemalePop,1990,70
Saint Lucia,662,FemalePop,1995,75
Saint Lucia,662,FemalePop,2000,80
Saint Lucia,662,FemalePop,2005,84
Saint Lucia,662,FemalePop,2010,90
Saint Lucia,662,FemalePop,2015,94
Saint Vincent and the Grenadines,670,Pop,1990,108
Saint Vincent and the Grenadines,670,Pop,1995,108
Saint Vincent and the Grenadines,670,Pop,2000,108
Saint Vincent and the Grenadines,670,Pop,2005,109
Saint Vincent and the Grenadines,670,Pop,2010,109
Saint Vincent and the Grenadines,670,Pop,2015,109
Saint Vincent and the Grenadines,670,MalePop,1990,53
Saint Vincent and the Grenadines,670,MalePop,1995,54
Saint Vincent and the Grenadines,670,MalePop,2000,54
Saint Vincent and the Grenadines,670,MalePop,2005,55
Saint Vincent and the Grenadines,670,MalePop,2010,55
Saint Vincent and the Grenadines,670,MalePop,2015,55
Saint Vincent and the Grenadines,670,FemalePop,1990,54
Saint Vincent and the Grenadines,670,FemalePop,1995,54
Saint Vincent and the Grenadines,670,FemalePop,2000,54
Saint Vincent and the Grenadines,670,FemalePop,2005,54
Saint Vincent and the Grenadines,670,FemalePop,2010,54
Saint Vincent and the Grenadines,670,FemalePop,2015,54
Sint Maarten (Dutch part),534,Pop,1990,29
Sint Maarten (Dutch part),534,Pop,1995,31
Sint Maarten (Dutch part),534,Pop,2000,32
Sint Maarten (Dutch part),534,Pop,2005,33
Sint Maarten (Dutch part),534,Pop,2010,33
Sint Maarten (Dutch part),534,Pop,2015,39
Sint Maarten (Dutch part),534,MalePop,1990,NA
Sint Maarten (Dutch part),534,MalePop,1995,NA
Sint Maarten (Dutch part),534,MalePop,2000,NA
Sint Maarten (Dutch part),534,MalePop,2005,NA
Sint Maarten (Dutch part),534,MalePop,2010,NA
Sint Maarten (Dutch part),534,MalePop,2015,NA
Sint Maarten (Dutch part),534,FemalePop,1990,NA
Sint Maarten (Dutch part),534,FemalePop,1995,NA
Sint Maarten (Dutch part),534,FemalePop,2000,NA
Sint Maarten (Dutch part),534,FemalePop,2005,NA
Sint Maarten (Dutch part),534,FemalePop,2010,NA
Sint Maarten (Dutch part),534,FemalePop,2015,NA
Trinidad and Tobago,780,Pop,1990,1222
Trinidad and Tobago,780,Pop,1995,1255
Trinidad and Tobago,780,Pop,2000,1268
Trinidad and Tobago,780,Pop,2005,1297
Trinidad and Tobago,780,Pop,2010,1328
Trinidad and Tobago,780,Pop,2015,1360
Trinidad and Tobago,780,MalePop,1990,609
Trinidad and Tobago,780,MalePop,1995,625
Trinidad and Tobago,780,MalePop,2000,631
Trinidad and Tobago,780,MalePop,2005,643
Trinidad and Tobago,780,MalePop,2010,657
Trinidad and Tobago,780,MalePop,2015,671
Trinidad and Tobago,780,FemalePop,1990,613
Trinidad and Tobago,780,FemalePop,1995,630
Trinidad and Tobago,780,FemalePop,2000,637
Trinidad and Tobago,780,FemalePop,2005,654
Trinidad and Tobago,780,FemalePop,2010,671
Trinidad and Tobago,780,FemalePop,2015,689
Turks and Caicos Islands,796,Pop,1990,12
Turks and Caicos Islands,796,Pop,1995,15
Turks and Caicos Islands,796,Pop,2000,19
Turks and Caicos Islands,796,Pop,2005,26
Turks and Caicos Islands,796,Pop,2010,31
Turks and Caicos Islands,796,Pop,2015,34
Turks and Caicos Islands,796,MalePop,1990,NA
Turks and Caicos Islands,796,MalePop,1995,NA
Turks and Caicos Islands,796,MalePop,2000,NA
Turks and Caicos Islands,796,MalePop,2005,NA
Turks and Caicos Islands,796,MalePop,2010,NA
Turks and Caicos Islands,796,MalePop,2015,NA
Turks and Caicos Islands,796,FemalePop,1990,NA
Turks and Caicos Islands,796,FemalePop,1995,NA
Turks and Caicos Islands,796,FemalePop,2000,NA
Turks and Caicos Islands,796,FemalePop,2005,NA
Turks and Caicos Islands,796,FemalePop,2010,NA
Turks and Caicos Islands,796,FemalePop,2015,NA
United States Virgin Islands,850,Pop,1990,103
United States Virgin Islands,850,Pop,1995,107
United States Virgin Islands,850,Pop,2000,109
United States Virgin Islands,850,Pop,2005,108
United States Virgin Islands,850,Pop,2010,106
United States Virgin Islands,850,Pop,2015,106
United States Virgin Islands,850,MalePop,1990,50
United States Virgin Islands,850,MalePop,1995,51
United States Virgin Islands,850,MalePop,2000,52
United States Virgin Islands,850,MalePop,2005,52
United States Virgin Islands,850,MalePop,2010,51
United States Virgin Islands,850,MalePop,2015,51
United States Virgin Islands,850,FemalePop,1990,53
United States Virgin Islands,850,FemalePop,1995,56
United States Virgin Islands,850,FemalePop,2000,57
United States Virgin Islands,850,FemalePop,2005,56
United States Virgin Islands,850,FemalePop,2010,56
United States Virgin Islands,850,FemalePop,2015,56
Belize,84,Pop,1990,188
Belize,84,Pop,1995,207
Belize,84,Pop,2000,247
Belize,84,Pop,2005,283
Belize,84,Pop,2010,322
Belize,84,Pop,2015,359
Belize,84,MalePop,1990,95
Belize,84,MalePop,1995,104
Belize,84,MalePop,2000,125
Belize,84,MalePop,2005,142
Belize,84,MalePop,2010,161
Belize,84,MalePop,2015,179
Belize,84,FemalePop,1990,93
Belize,84,FemalePop,1995,103
Belize,84,FemalePop,2000,123
Belize,84,FemalePop,2005,141
Belize,84,FemalePop,2010,161
Belize,84,FemalePop,2015,180
Costa Rica,188,Pop,1990,3096
Costa Rica,188,Pop,1995,3511
Costa Rica,188,Pop,2000,3925
Costa Rica,188,Pop,2005,4248
Costa Rica,188,Pop,2010,4545
Costa Rica,188,Pop,2015,4808
Costa Rica,188,MalePop,1990,1560
Costa Rica,188,MalePop,1995,1766
Costa Rica,188,MalePop,2000,1970
Costa Rica,188,MalePop,2005,2130
Costa Rica,188,MalePop,2010,2277
Costa Rica,188,MalePop,2015,2406
Costa Rica,188,FemalePop,1990,1536
Costa Rica,188,FemalePop,1995,1745
Costa Rica,188,FemalePop,2000,1955
Costa Rica,188,FemalePop,2005,2118
Costa Rica,188,FemalePop,2010,2268
Costa Rica,188,FemalePop,2015,2402
El Salvador,222,Pop,1990,5252
El Salvador,222,Pop,1995,5589
El Salvador,222,Pop,2000,5812
El Salvador,222,Pop,2005,5947
El Salvador,222,Pop,2010,6038
El Salvador,222,Pop,2015,6127
El Salvador,222,MalePop,1990,2563
El Salvador,222,MalePop,1995,2713
El Salvador,222,MalePop,2000,2799
El Salvador,222,MalePop,2005,2837
El Salvador,222,MalePop,2010,2854
El Salvador,222,MalePop,2015,2875
El Salvador,222,FemalePop,1990,2689
El Salvador,222,FemalePop,1995,2875
El Salvador,222,FemalePop,2000,3013
El Salvador,222,FemalePop,2005,3111
El Salvador,222,FemalePop,2010,3184
El Salvador,222,FemalePop,2015,3251
Guatemala,320,Pop,1990,9159
Guatemala,320,Pop,1995,10357
Guatemala,320,Pop,2000,11689
Guatemala,320,Pop,2005,13184
Guatemala,320,Pop,2010,14732
Guatemala,320,Pop,2015,16343
Guatemala,320,MalePop,1990,4544
Guatemala,320,MalePop,1995,5100
Guatemala,320,MalePop,2000,5714
Guatemala,320,MalePop,2005,6434
Guatemala,320,MalePop,2010,7197
Guatemala,320,MalePop,2015,7993
Guatemala,320,FemalePop,1990,4615
Guatemala,320,FemalePop,1995,5258
Guatemala,320,FemalePop,2000,5975
Guatemala,320,FemalePop,2005,6750
Guatemala,320,FemalePop,2010,7535
Guatemala,320,FemalePop,2015,8350
Honduras,340,Pop,1990,4903
Honduras,340,Pop,1995,5591
Honduras,340,Pop,2000,6243
Honduras,340,Pop,2005,6880
Honduras,340,Pop,2010,7504
Honduras,340,Pop,2015,8075
Honduras,340,MalePop,1990,2459
Honduras,340,MalePop,1995,2800
Honduras,340,MalePop,2000,3122
Honduras,340,MalePop,2005,3440
Honduras,340,MalePop,2010,3751
Honduras,340,MalePop,2015,4036
Honduras,340,FemalePop,1990,2445
Honduras,340,FemalePop,1995,2791
Honduras,340,FemalePop,2000,3121
Honduras,340,FemalePop,2005,3441
Honduras,340,FemalePop,2010,3753
Honduras,340,FemalePop,2015,4039
Mexico,484,Pop,1990,85609
Mexico,484,Pop,1995,94427
Mexico,484,Pop,2000,102809
Mexico,484,Pop,2005,109748
Mexico,484,Pop,2010,118618
Mexico,484,Pop,2015,127017
Mexico,484,MalePop,1990,42577
Mexico,484,MalePop,1995,46886
Mexico,484,MalePop,2000,51040
Mexico,484,MalePop,2005,54535
Mexico,484,MalePop,2010,58988
Mexico,484,MalePop,2015,63181
Mexico,484,FemalePop,1990,43033
Mexico,484,FemalePop,1995,47541
Mexico,484,FemalePop,2000,51769
Mexico,484,FemalePop,2005,55213
Mexico,484,FemalePop,2010,59629
Mexico,484,FemalePop,2015,63836
Nicaragua,558,Pop,1990,4145
Nicaragua,558,Pop,1995,4612
Nicaragua,558,Pop,2000,5027
Nicaragua,558,Pop,2005,5379
Nicaragua,558,Pop,2010,5738
Nicaragua,558,Pop,2015,6082
Nicaragua,558,MalePop,1990,2055
Nicaragua,558,MalePop,1995,2285
Nicaragua,558,MalePop,2000,2487
Nicaragua,558,MalePop,2005,2655
Nicaragua,558,MalePop,2010,2827
Nicaragua,558,MalePop,2015,2998
Nicaragua,558,FemalePop,1990,2089
Nicaragua,558,FemalePop,1995,2328
Nicaragua,558,FemalePop,2000,2540
Nicaragua,558,FemalePop,2005,2724
Nicaragua,558,FemalePop,2010,2911
Nicaragua,558,FemalePop,2015,3084
Panama,591,Pop,1990,2471
Panama,591,Pop,1995,2738
Panama,591,Pop,2000,3029
Panama,591,Pop,2005,3319
Panama,591,Pop,2010,3621
Panama,591,Pop,2015,3929
Panama,591,MalePop,1990,1249
Panama,591,MalePop,1995,1381
Panama,591,MalePop,2000,1526
Panama,591,MalePop,2005,1670
Panama,591,MalePop,2010,1819
Panama,591,MalePop,2015,1970
Panama,591,FemalePop,1990,1222
Panama,591,FemalePop,1995,1357
Panama,591,FemalePop,2000,1503
Panama,591,FemalePop,2005,1649
Panama,591,FemalePop,2010,1802
Panama,591,FemalePop,2015,1959
Argentina,32,Pop,1990,32730
Argentina,32,Pop,1995,34995
Argentina,32,Pop,2000,37057
Argentina,32,Pop,2005,39145
Argentina,32,Pop,2010,41223
Argentina,32,Pop,2015,43417
Argentina,32,MalePop,1990,16047
Argentina,32,MalePop,1995,17143
Argentina,32,MalePop,2000,18131
Argentina,32,MalePop,2005,19149
Argentina,32,MalePop,2010,20163
Argentina,32,MalePop,2015,21245
Argentina,32,FemalePop,1990,16683
Argentina,32,FemalePop,1995,17852
Argentina,32,FemalePop,2000,18926
Argentina,32,FemalePop,2005,19997
Argentina,32,FemalePop,2010,21060
Argentina,32,FemalePop,2015,22172
Bolivia (Plurinational State of),68,Pop,1990,6856
Bolivia (Plurinational State of),68,Pop,1995,7567
Bolivia (Plurinational State of),68,Pop,2000,8340
Bolivia (Plurinational State of),68,Pop,2005,9125
Bolivia (Plurinational State of),68,Pop,2010,9918
Bolivia (Plurinational State of),68,Pop,2015,10725
Bolivia (Plurinational State of),68,MalePop,1990,3437
Bolivia (Plurinational State of),68,MalePop,1995,3794
Bolivia (Plurinational State of),68,MalePop,2000,4181
Bolivia (Plurinational State of),68,MalePop,2005,4575
Bolivia (Plurinational State of),68,MalePop,2010,4970
Bolivia (Plurinational State of),68,MalePop,2015,5371
Bolivia (Plurinational State of),68,FemalePop,1990,3419
Bolivia (Plurinational State of),68,FemalePop,1995,3773
Bolivia (Plurinational State of),68,FemalePop,2000,4158
Bolivia (Plurinational State of),68,FemalePop,2005,4550
Bolivia (Plurinational State of),68,FemalePop,2010,4948
Bolivia (Plurinational State of),68,FemalePop,2015,5354
Brazil,76,Pop,1990,150393
Brazil,76,Pop,1995,162755
Brazil,76,Pop,2000,175786
Brazil,76,Pop,2005,188479
Brazil,76,Pop,2010,198614
Brazil,76,Pop,2015,207848
Brazil,76,MalePop,1990,74585
Brazil,76,MalePop,1995,80546
Brazil,76,MalePop,2000,86860
Brazil,76,MalePop,2005,93001
Brazil,76,MalePop,2010,97830
Brazil,76,MalePop,2015,102201
Brazil,76,FemalePop,1990,75808
Brazil,76,FemalePop,1995,82209
Brazil,76,FemalePop,2000,88926
Brazil,76,FemalePop,2005,95479
Brazil,76,FemalePop,2010,100785
Brazil,76,FemalePop,2015,105647
Chile,152,Pop,1990,13141
Chile,152,Pop,1995,14194
Chile,152,Pop,2000,15170
Chile,152,Pop,2005,16097
Chile,152,Pop,2010,17015
Chile,152,Pop,2015,17948
Chile,152,MalePop,1990,6479
Chile,152,MalePop,1995,7000
Chile,152,MalePop,2000,7483
Chile,152,MalePop,2005,7940
Chile,152,MalePop,2010,8392
Chile,152,MalePop,2015,8855
Chile,152,FemalePop,1990,6663
Chile,152,FemalePop,1995,7194
Chile,152,FemalePop,2000,7687
Chile,152,FemalePop,2005,8157
Chile,152,FemalePop,2010,8623
Chile,152,FemalePop,2015,9093
Colombia,170,Pop,1990,34272
Colombia,170,Pop,1995,37442
Colombia,170,Pop,2000,40404
Colombia,170,Pop,2005,43286
Colombia,170,Pop,2010,45918
Colombia,170,Pop,2015,48229
Colombia,170,MalePop,1990,17021
Colombia,170,MalePop,1995,18547
Colombia,170,MalePop,2000,19981
Colombia,170,MalePop,2005,21376
Colombia,170,MalePop,2010,22641
Colombia,170,MalePop,2015,23744
Colombia,170,FemalePop,1990,17251
Colombia,170,FemalePop,1995,18894
Colombia,170,FemalePop,2000,20423
Colombia,170,FemalePop,2005,21910
Colombia,170,FemalePop,2010,23277
Colombia,170,FemalePop,2015,24485
Ecuador,218,Pop,1990,10218
Ecuador,218,Pop,1995,11441
Ecuador,218,Pop,2000,12629
Ecuador,218,Pop,2005,13735
Ecuador,218,Pop,2010,14935
Ecuador,218,Pop,2015,16144
Ecuador,218,MalePop,1990,5134
Ecuador,218,MalePop,1995,5743
Ecuador,218,MalePop,2000,6331
Ecuador,218,MalePop,2005,6879
Ecuador,218,MalePop,2010,7472
Ecuador,218,MalePop,2015,8071
Ecuador,218,FemalePop,1990,5084
Ecuador,218,FemalePop,1995,5697
Ecuador,218,FemalePop,2000,6297
Ecuador,218,FemalePop,2005,6857
Ecuador,218,FemalePop,2010,7462
Ecuador,218,FemalePop,2015,8073
Falkland Islands (Malvinas),238,Pop,1990,2
Falkland Islands (Malvinas),238,Pop,1995,2
Falkland Islands (Malvinas),238,Pop,2000,3
Falkland Islands (Malvinas),238,Pop,2005,3
Falkland Islands (Malvinas),238,Pop,2010,3
Falkland Islands (Malvinas),238,Pop,2015,3
Falkland Islands (Malvinas),238,MalePop,1990,NA
Falkland Islands (Malvinas),238,MalePop,1995,NA
Falkland Islands (Malvinas),238,MalePop,2000,NA
Falkland Islands (Malvinas),238,MalePop,2005,NA
Falkland Islands (Malvinas),238,MalePop,2010,NA
Falkland Islands (Malvinas),238,MalePop,2015,NA
Falkland Islands (Malvinas),238,FemalePop,1990,NA
Falkland Islands (Malvinas),238,FemalePop,1995,NA
Falkland Islands (Malvinas),238,FemalePop,2000,NA
Falkland Islands (Malvinas),238,FemalePop,2005,NA
Falkland Islands (Malvinas),238,FemalePop,2010,NA
Falkland Islands (Malvinas),238,FemalePop,2015,NA
French Guiana,254,Pop,1990,116
French Guiana,254,Pop,1995,137
French Guiana,254,Pop,2000,163
French Guiana,254,Pop,2005,203
French Guiana,254,Pop,2010,234
French Guiana,254,Pop,2015,269
French Guiana,254,MalePop,1990,60
French Guiana,254,MalePop,1995,71
French Guiana,254,MalePop,2000,84
French Guiana,254,MalePop,2005,101
French Guiana,254,MalePop,2010,117
French Guiana,254,MalePop,2015,134
French Guiana,254,FemalePop,1990,55
French Guiana,254,FemalePop,1995,66
French Guiana,254,FemalePop,2000,79
French Guiana,254,FemalePop,2005,103
French Guiana,254,FemalePop,2010,117
French Guiana,254,FemalePop,2015,134
Guyana,328,Pop,1990,720
Guyana,328,Pop,1995,727
Guyana,328,Pop,2000,742
Guyana,328,Pop,2005,742
Guyana,328,Pop,2010,753
Guyana,328,Pop,2015,767
Guyana,328,MalePop,1990,352
Guyana,328,MalePop,1995,357
Guyana,328,MalePop,2000,371
Guyana,328,MalePop,2005,367
Guyana,328,MalePop,2010,376
Guyana,328,MalePop,2015,385
Guyana,328,FemalePop,1990,368
Guyana,328,FemalePop,1995,369
Guyana,328,FemalePop,2000,371
Guyana,328,FemalePop,2005,375
Guyana,328,FemalePop,2010,377
Guyana,328,FemalePop,2015,382
Paraguay,600,Pop,1990,4214
Paraguay,600,Pop,1995,4761
